id,name,event_type,currency,course_timezone,coverage,status,scoring_system,seasons,leaderboard,start_date,end_date,purse,cutline,cut_round,projected_cutline,points,network,winning_share
f12b6c39-74d7-42ec-9d81-4a35273dcab7,NV5 Invitational presented by Old National Bank,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': '1a559ec3-8bfb-4170-a893-c1b43565151c', 'year': 2022, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 80, 'tied': True, 'score': -2, 'strokes': 140, 'status': 'CUT', 'rounds': [{'score': 2, 'strokes': 73, 'thru': 18, 'eagles': 0, 'birdies': 1, 'pars': 15, 'bogeys': 1, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -4, 'strokes': 67, 'thru': 18, 'eagles': 1, 'birdies': 5, 'pars': 10, 'bogeys': 1, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2022-05-26,2022-05-29,750000.0,-4.0,2.0,,,,
e462ed10-816b-4402-a594-487545601821,REX Hospital Open,stroke,USD,America/New_York,full,closed,stroke,"[{'id': '1a559ec3-8bfb-4170-a893-c1b43565151c', 'year': 2022, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 2, 'tied': True, 'money': 56250.0, 'points': 0.0, 'score': -16, 'strokes': 268, 'rounds': [{'score': -5, 'strokes': 66, 'thru': 18, 'eagles': 0, 'birdies': 6, 'pars': 11, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -2, 'strokes': 69, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 16, 'bogeys': 0, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -6, 'strokes': 65, 'thru': 18, 'eagles': 0, 'birdies': 7, 'pars': 10, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -3, 'strokes': 68, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 13, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2022-06-02,2022-06-05,750000.0,-3.0,2.0,,,,
1a04cdb9-00c7-4a0c-957b-2bd80950dccc,BMW Charity Pro-Am,stroke,USD,America/New_York,full,closed,stroke,"[{'id': '1a559ec3-8bfb-4170-a893-c1b43565151c', 'year': 2022, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 15, 'tied': True, 'money': 11266.0, 'points': 0.0, 'score': -15, 'strokes': 270, 'rounds': [{'score': -4, 'strokes': 68, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 14, 'bogeys': 0, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -1, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 13, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -3, 'strokes': 68, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 13, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -7, 'strokes': 64, 'thru': 18, 'eagles': 0, 'birdies': 7, 'pars': 11, 'bogeys': 0, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2022-06-09,2022-06-12,750000.0,-4.0,2.0,,,,
36fabe70-7532-4f5e-bf4a-a2e10b3cc38a,Wichita Open,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': '1a559ec3-8bfb-4170-a893-c1b43565151c', 'year': 2022, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 8, 'tied': True, 'money': 20625.0, 'points': 0.0, 'score': -16, 'strokes': 264, 'rounds': [{'score': -4, 'strokes': 66, 'thru': 18, 'eagles': 0, 'birdies': 6, 'pars': 10, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -5, 'strokes': 65, 'thru': 18, 'eagles': 0, 'birdies': 7, 'pars': 9, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -2, 'strokes': 68, 'thru': 18, 'eagles': 1, 'birdies': 4, 'pars': 9, 'bogeys': 4, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -5, 'strokes': 65, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 13, 'bogeys': 0, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2022-06-16,2022-06-19,750000.0,-4.0,2.0,,,,
6734a54a-3dbb-4ef1-b1eb-d3c1d295449f,The Ascendant,stroke,USD,America/Denver,full,closed,stroke,"[{'id': '1a559ec3-8bfb-4170-a893-c1b43565151c', 'year': 2022, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 33, 'tied': True, 'money': 4613.0, 'points': 0.0, 'score': -7, 'strokes': 281, 'rounds': [{'score': -2, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 10, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -2, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 14, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -1, 'strokes': 71, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 11, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -2, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 10, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2022-06-30,2022-07-03,750000.0,-1.0,2.0,,,,
014c5f04-f8dd-4bb4-b92a-5cac873e93b0,Memorial Health Championship,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': '1a559ec3-8bfb-4170-a893-c1b43565151c', 'year': 2022, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 26, 'tied': True, 'money': 5419.0, 'points': 0.0, 'score': -16, 'strokes': 268, 'rounds': [{'score': -2, 'strokes': 69, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 12, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -7, 'strokes': 64, 'thru': 18, 'eagles': 1, 'birdies': 5, 'pars': 12, 'bogeys': 0, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -7, 'strokes': 64, 'thru': 18, 'eagles': 0, 'birdies': 7, 'pars': 11, 'bogeys': 0, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': 0, 'strokes': 71, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 13, 'bogeys': 1, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2022-07-14,2022-07-17,750000.0,-5.0,2.0,,,,
da7f3b15-a2cd-4f08-b80b-1c932e971bcf,Price Cutter Charity Championship,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': '1a559ec3-8bfb-4170-a893-c1b43565151c', 'year': 2022, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 114, 'tied': True, 'score': -1, 'strokes': 143, 'status': 'CUT', 'rounds': [{'score': -2, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 16, 'bogeys': 0, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 1, 'strokes': 73, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 7, 'bogeys': 6, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2022-07-21,2022-07-24,750000.0,-5.0,2.0,,,,
0a8b8f33-58f7-4270-95a2-50cc64400422,Utah Championship,stroke,USD,America/Denver,full,closed,stroke,"[{'id': '1a559ec3-8bfb-4170-a893-c1b43565151c', 'year': 2022, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 30, 'tied': True, 'money': 4369.0, 'points': 0.0, 'score': -13, 'strokes': 271, 'rounds': [{'score': -3, 'strokes': 68, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 11, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -5, 'strokes': 66, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 13, 'bogeys': 0, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -1, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 13, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -4, 'strokes': 67, 'thru': 18, 'eagles': 0, 'birdies': 6, 'pars': 10, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2022-08-04,2022-08-07,750000.0,-5.0,2.0,,,,
1b40d893-e8b5-4db8-a265-3771759d25e1,Pinnacle Bank Championship,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': '1a559ec3-8bfb-4170-a893-c1b43565151c', 'year': 2022, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 31, 'tied': True, 'money': 5653.0, 'points': 0.0, 'score': -7, 'strokes': 277, 'rounds': [{'score': 0, 'strokes': 71, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 12, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -3, 'strokes': 68, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 13, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -3, 'strokes': 68, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 13, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -1, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 12, 'bogeys': 1, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2022-08-11,2022-08-14,850000.0,-1.0,2.0,-1.0,,,
fadf3f90-5e29-4258-aa6e-8cdac0321c34,Albertsons Boise Open,stroke,USD,America/Boise,full,closed,stroke,"[{'id': '1a559ec3-8bfb-4170-a893-c1b43565151c', 'year': 2022, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 26, 'tied': True, 'money': 7613.0, 'points': 0.0, 'score': -15, 'strokes': 269, 'rounds': [{'score': -3, 'strokes': 68, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 13, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -2, 'strokes': 69, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 12, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -6, 'strokes': 65, 'thru': 18, 'eagles': 2, 'birdies': 3, 'pars': 12, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -4, 'strokes': 67, 'thru': 18, 'eagles': 0, 'birdies': 7, 'pars': 8, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2022-08-18,2022-08-21,1000000.0,-5.0,2.0,,,,
6ed0e9e0-93eb-4543-891e-f4536ac5c839,Nationwide Children's Hospital Championship,stroke,USD,America/New_York,full,closed,stroke,"[{'id': '1a559ec3-8bfb-4170-a893-c1b43565151c', 'year': 2022, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 78, 'tied': True, 'score': 0, 'strokes': 142, 'status': 'CUT', 'rounds': [{'score': 1, 'strokes': 72, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 13, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -1, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 11, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2022-08-25,2022-08-28,1000000.0,-1.0,2.0,,,,
f0f9cd21-1864-4616-aec0-8ba637d4df4c,Korn Ferry Tour Championship,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': '1a559ec3-8bfb-4170-a893-c1b43565151c', 'year': 2022, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 112, 'tied': True, 'score': 4, 'strokes': 148, 'status': 'CUT', 'rounds': [{'score': 1, 'strokes': 73, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 13, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 3, 'strokes': 75, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 11, 'bogeys': 2, 'double_bogeys': 2, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2022-09-01,2022-09-04,1000000.0,-2.0,2.0,,,,
40ef66e7-2c3e-4102-9132-2c6d828acdb6,Fortinet Championship,stroke,USD,America/Los_Angeles,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 36, 'tied': True, 'money': 36457.0, 'points': 17.0, 'score': -6, 'strokes': 282, 'rounds': [{'score': -2, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 10, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -3, 'strokes': 69, 'thru': 18, 'eagles': 0, 'birdies': 6, 'pars': 9, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -1, 'strokes': 71, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 13, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': 0, 'strokes': 72, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 12, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2022-09-15,2022-09-18,8000000.0,-2.0,2.0,-2.0,500.0,Golf Channel,
80f07484-b938-4054-bb8f-1dee801f371d,Sanderson Farms Championship,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 134, 'tied': True, 'score': 6, 'strokes': 150, 'status': 'CUT', 'rounds': [{'score': 4, 'strokes': 76, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 8, 'bogeys': 4, 'double_bogeys': 2, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 2, 'strokes': 74, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 12, 'bogeys': 4, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2022-09-29,2022-10-02,7900000.0,-2.0,2.0,-2.0,500.0,Golf Channel,
930073f3-a6ca-4501-97ee-54140730dba0,Shriners Children's Open,stroke,USD,America/Los_Angeles,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 78, 'tied': True, 'score': -3, 'strokes': 139, 'status': 'CUT', 'rounds': [{'score': -4, 'strokes': 67, 'thru': 18, 'eagles': 0, 'birdies': 7, 'pars': 8, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 1, 'strokes': 72, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 11, 'bogeys': 4, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2022-10-06,2022-10-09,8000000.0,-4.0,2.0,-4.0,500.0,Golf Channel,
814c1202-3adb-4c1d-818c-94569b38cbd3,Andalucia Masters,stroke,EUR,Europe/Madrid,full,closed,stroke,"[{'id': '17a0f02f-3ca5-41ec-bbf6-9dac6f55eb8c', 'year': 2022, 'tour': {'id': 'e97bb87a-6347-40d0-8c8c-3d0f54a41043', 'alias': 'EURO', 'name': 'DP World Tour'}}]","{'position': 32, 'tied': True, 'money': 23100.0, 'points': 0.0, 'score': 2, 'strokes': 286, 'rounds': [{'score': 1, 'strokes': 72, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 10, 'bogeys': 3, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 0, 'strokes': 71, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 12, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': 0, 'strokes': 71, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 12, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': 1, 'strokes': 72, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 13, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2022-10-13,2022-10-16,3000000.0,3.0,2.0,,,,
97c8e78f-d903-4fea-ac5e-7513e91faf37,Butterfield Bermuda Championship,stroke,USD,America/Nassau,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 68, 'tied': True, 'score': -5, 'strokes': 137, 'status': 'CUT', 'rounds': [{'score': -1, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 11, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -4, 'strokes': 67, 'thru': 18, 'eagles': 1, 'birdies': 5, 'pars': 9, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2022-10-27,2022-10-30,6500000.0,-6.0,2.0,-6.0,500.0,Golf Channel,
0a23f93c-dc78-4059-a453-a2bb9b6faa46,The RSM Classic,stroke,USD,America/New_York,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 70, 'tied': True, 'score': -3, 'strokes': 139, 'status': 'CUT', 'rounds': [{'score': -1, 'strokes': 71, 'thru': 18, 'eagles': 1, 'birdies': 2, 'pars': 12, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -2, 'strokes': 68, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 12, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2022-11-17,2022-11-20,8100000.0,-4.0,2.0,-4.0,500.0,Golf Channel,
890b3b99-9b4a-451a-90cf-9db4908e142b,Sony Open in Hawaii,stroke,USD,Pacific/Honolulu,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 110, 'tied': True, 'score': 2, 'strokes': 142, 'status': 'CUT', 'rounds': [{'score': 0, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 12, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 2, 'strokes': 72, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 8, 'bogeys': 3, 'double_bogeys': 2, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2023-01-12,2023-01-15,7900000.0,-2.0,2.0,-2.0,500.0,Golf Channel,1422000.0
bc61b9e3-e054-496b-bcb7-4756a0490c51,The American Express,stroke,USD,America/Los_Angeles,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 54, 'tied': True, 'money': 18400.0, 'points': 6.0, 'score': -13, 'strokes': 275, 'rounds': [{'score': -2, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 12, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -3, 'strokes': 69, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 11, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -6, 'strokes': 66, 'thru': 18, 'eagles': 1, 'birdies': 6, 'pars': 10, 'bogeys': 0, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -2, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 7, 'pars': 6, 'bogeys': 5, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2023-01-19,2023-01-22,8000000.0,-10.0,3.0,,500.0,Golf Channel,1440000.0
dad58e15-9fab-49a5-a1e3-ea520f764698,Farmers Insurance Open,stroke,USD,America/Los_Angeles,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 44, 'tied': True, 'money': 25578.0, 'points': 10.0, 'score': 2, 'strokes': 290, 'rounds': [{'score': -5, 'strokes': 67, 'thru': 18, 'eagles': 0, 'birdies': 8, 'pars': 7, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -1, 'strokes': 71, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 9, 'bogeys': 4, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': 5, 'strokes': 77, 'thru': 18, 'eagles': 0, 'birdies': 1, 'pars': 12, 'bogeys': 4, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': 3, 'strokes': 75, 'thru': 18, 'eagles': 0, 'birdies': 1, 'pars': 14, 'bogeys': 2, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2023-01-25,2023-01-28,8700000.0,0.0,,0.0,500.0,"Golf Channel, CBS",1566000.0
