id,name,event_type,currency,course_timezone,coverage,status,scoring_system,seasons,leaderboard,start_date,end_date,purse,cutline,cut_round,projected_cutline,points,network,winning_share
1fe9a678-6558-495c-a7b4-0734274964a3,AT&T Pebble Beach Pro-Am,stroke,USD,America/Los_Angeles,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 124, 'tied': True, 'score': 5, 'strokes': 220, 'status': 'CUT', 'rounds': [{'score': -1, 'strokes': 71, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 11, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 3, 'strokes': 74, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 11, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 1, 'holes_in_one': 0, 'sequence': 2}, {'score': 3, 'strokes': 75, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 10, 'bogeys': 4, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}]}",2023-02-02,2023-02-06,9000000.0,-1.0,,-1.0,500.0,"Golf Channel, CBS",1620000.0
30a39a35-d177-40e9-b9bc-a9f902c684e3,The Honda Classic,stroke,USD,America/New_York,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 63, 'tied': True, 'money': 17808.0, 'points': 3.7, 'score': 2, 'strokes': 282, 'rounds': [{'score': 2, 'strokes': 72, 'thru': 18, 'eagles': 0, 'birdies': 0, 'pars': 16, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -1, 'strokes': 69, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 12, 'bogeys': 1, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': 0, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 12, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': 1, 'strokes': 71, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 12, 'bogeys': 2, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2023-02-23,2023-02-26,8400000.0,1.0,,1.0,500.0,"Golf Channel, NBC",1512000.0
e4b55b5b-854f-4e1c-80f9-3c9049151290,Puerto Rico Open,stroke,USD,America/Puerto_Rico,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 21, 'tied': True, 'money': 35958.0, 'points': 23.0, 'score': -10, 'strokes': 278, 'rounds': [{'score': -3, 'strokes': 69, 'thru': 18, 'eagles': 0, 'birdies': 6, 'pars': 9, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -3, 'strokes': 69, 'thru': 18, 'eagles': 0, 'birdies': 6, 'pars': 10, 'bogeys': 1, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -3, 'strokes': 69, 'thru': 18, 'eagles': 1, 'birdies': 3, 'pars': 12, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -1, 'strokes': 71, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 12, 'bogeys': 1, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2023-03-02,2023-03-05,3800000.0,-1.0,,-1.0,300.0,Golf Channel,684000.0
4fb997a4-9ccb-41df-8309-cdd1f2a7d271,Valspar Championship,stroke,USD,America/New_York,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 109, 'tied': True, 'score': 5, 'strokes': 147, 'status': 'CUT', 'rounds': [{'score': 0, 'strokes': 71, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 8, 'bogeys': 5, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 5, 'strokes': 76, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 11, 'bogeys': 3, 'double_bogeys': 2, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2023-03-16,2023-03-19,8100000.0,1.0,2.0,1.0,500.0,"Golf Channel, NBC",1458000.0
cb8db64b-5f70-4db9-b676-2a693532ad3b,Corales Puntacana Championship,stroke,USD,America/Santo_Domingo,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 16, 'tied': True, 'money': 56050.0, 'points': 29.0, 'score': -11, 'strokes': 277, 'rounds': [{'score': -1, 'strokes': 71, 'thru': 18, 'eagles': 1, 'birdies': 2, 'pars': 12, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -2, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 7, 'pars': 7, 'bogeys': 3, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -6, 'strokes': 66, 'thru': 18, 'eagles': 0, 'birdies': 6, 'pars': 12, 'bogeys': 0, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -2, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 12, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2023-03-23,2023-03-26,3800000.0,0.0,,0.0,300.0,Golf Channel,684000.0
1d34d2bd-dda8-4734-a622-4c92efb18420,Valero Texas Open,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 88, 'tied': True, 'score': 2, 'strokes': 146, 'status': 'CUT', 'rounds': [{'score': 2, 'strokes': 74, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 12, 'bogeys': 4, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 0, 'strokes': 72, 'thru': 18, 'eagles': 1, 'birdies': 4, 'pars': 8, 'bogeys': 4, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2023-03-30,2023-04-02,8900000.0,0.0,2.0,0.0,500.0,"Golf Channel, NBC",1602000.0
345ed680-a65e-44af-ac40-73cadb889171,Mexico Open at Vidanta,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 18, 'tied': True, 'money': 98432.0, 'points': 44.0, 'score': -11, 'strokes': 273, 'rounds': [{'score': -4, 'strokes': 67, 'thru': 18, 'eagles': 1, 'birdies': 4, 'pars': 12, 'bogeys': 0, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 0, 'strokes': 71, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 10, 'bogeys': 4, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -4, 'strokes': 67, 'thru': 18, 'eagles': 1, 'birdies': 4, 'pars': 11, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -3, 'strokes': 68, 'thru': 18, 'eagles': 0, 'birdies': 6, 'pars': 9, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2023-04-27,2023-04-30,7700000.0,-2.0,2.0,-2.0,500.0,"Golf Channel, CBS",1386000.0
5d65bd76-7547-4693-99cd-33e2dc3c30f2,AT&T Byron Nelson,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 8, 'tied': True, 'money': 277875.0, 'points': 80.0, 'score': -19, 'strokes': 265, 'rounds': [{'score': -3, 'strokes': 68, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 11, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -5, 'strokes': 66, 'thru': 18, 'eagles': 2, 'birdies': 4, 'pars': 10, 'bogeys': 1, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -6, 'strokes': 65, 'thru': 18, 'eagles': 0, 'birdies': 6, 'pars': 12, 'bogeys': 0, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -5, 'strokes': 66, 'thru': 18, 'eagles': 1, 'birdies': 5, 'pars': 10, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2023-05-11,2023-05-14,9500000.0,-4.0,2.0,-4.0,500.0,"Golf Channel, CBS",1710000.0
a674a0a9-1288-40b0-9bf7-c1ade28006da,Charles Schwab Challenge,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 48, 'tied': True, 'money': 22881.0, 'points': 9.0, 'score': 2, 'strokes': 282, 'rounds': [{'score': 0, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 12, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 1, 'strokes': 71, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 13, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': 1, 'strokes': 71, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 11, 'bogeys': 4, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': 0, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 14, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2023-05-25,2023-05-28,8700000.0,1.0,2.0,1.0,500.0,"Golf Channel, CBS",1566000.0
2cb99584-0bb2-487f-a050-b05fa9502107,RBC Canadian Open,stroke,USD,America/Toronto,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 96, 'tied': True, 'score': 2, 'strokes': 146, 'status': 'CUT', 'rounds': [{'score': -1, 'strokes': 71, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 13, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 3, 'strokes': 75, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 12, 'bogeys': 3, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2023-06-08,2023-06-11,9000000.0,-1.0,2.0,-1.0,500.0,"Golf Channel, CBS",1620000.0
2e80d5ad-468e-4833-aeda-85fb86c1098a,U.S. Open,stroke,USD,America/Los_Angeles,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}, {'id': 'af999c48-6103-40fc-a84b-062841252cc7', 'year': 2023, 'tour': {'id': 'e97bb87a-6347-40d0-8c8c-3d0f54a41043', 'alias': 'EURO', 'name': 'DP World Tour'}}]","{'position': 66, 'tied': True, 'score': 3, 'strokes': 143, 'status': 'CUT', 'rounds': [{'score': 0, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 14, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 3, 'strokes': 73, 'thru': 18, 'eagles': 0, 'birdies': 1, 'pars': 13, 'bogeys': 4, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2023-06-15,2023-06-18,20000000.0,2.0,2.0,2.0,600.0,"NBC, USA",2700000.0
e9f28105-17b5-41d2-9067-0ce874138e3c,Travelers Championship,stroke,USD,America/New_York,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 83, 'tied': True, 'score': -2, 'strokes': 138, 'status': 'CUT', 'rounds': [{'score': 0, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 10, 'bogeys': 4, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -2, 'strokes': 68, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 12, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2023-06-22,2023-06-25,20000000.0,-4.0,2.0,-4.0,500.0,"Golf Channel, CBS",3600000.0
1014944f-c72e-4538-8129-2700d4e6787b,Rocket Mortgage Classic,stroke,USD,America/Detroit,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 24, 'tied': True, 'money': 73480.0, 'points': 34.0, 'score': -14, 'strokes': 274, 'rounds': [{'score': -1, 'strokes': 71, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 11, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -3, 'strokes': 69, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 11, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -3, 'strokes': 69, 'thru': 18, 'eagles': 0, 'birdies': 7, 'pars': 8, 'bogeys': 2, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -7, 'strokes': 65, 'thru': 18, 'eagles': 0, 'birdies': 7, 'pars': 11, 'bogeys': 0, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2023-06-29,2023-07-02,8800000.0,-4.0,2.0,-4.0,500.0,"Golf Channel, CBS",1584000.0
53cf1088-f9b4-424e-ab11-9a1cdd4eb7c2,Barbasol Championship,stroke,USD,America/New_York,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}, {'id': 'af999c48-6103-40fc-a84b-062841252cc7', 'year': 2023, 'tour': {'id': 'e97bb87a-6347-40d0-8c8c-3d0f54a41043', 'alias': 'EURO', 'name': 'DP World Tour'}}]","{'position': 1, 'tied': False, 'money': 684000.0, 'points': 300.0, 'score': -22, 'strokes': 266, 'rounds': [{'score': -6, 'strokes': 66, 'thru': 18, 'eagles': 1, 'birdies': 6, 'pars': 9, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -5, 'strokes': 67, 'thru': 18, 'eagles': 0, 'birdies': 7, 'pars': 9, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -5, 'strokes': 67, 'thru': 18, 'eagles': 1, 'birdies': 6, 'pars': 8, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -6, 'strokes': 66, 'thru': 18, 'eagles': 0, 'birdies': 7, 'pars': 10, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2023-07-13,2023-07-16,3800000.0,-4.0,2.0,-4.0,300.0,Golf Channel,684000.0
5a5c1dfe-b4d6-4106-8794-c623c6dd01e2,Barracuda Championship,stroke,USD,America/Los_Angeles,full,closed,stableford,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}, {'id': 'af999c48-6103-40fc-a84b-062841252cc7', 'year': 2023, 'tour': {'id': 'e97bb87a-6347-40d0-8c8c-3d0f54a41043', 'alias': 'EURO', 'name': 'DP World Tour'}}]","{'position': 25, 'tied': True, 'money': 31223.0, 'points': 21.0, 'stableford_points': 31, 'score': -9, 'strokes': 275, 'rounds': [{'score': -5, 'strokes': 66, 'thru': 18, 'stableford_points': 11, 'eagles': 0, 'birdies': 6, 'pars': 11, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -4, 'strokes': 67, 'thru': 18, 'stableford_points': 12, 'eagles': 1, 'birdies': 5, 'pars': 9, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': 2, 'strokes': 73, 'thru': 18, 'stableford_points': 1, 'eagles': 0, 'birdies': 4, 'pars': 9, 'bogeys': 4, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -2, 'strokes': 69, 'thru': 18, 'stableford_points': 7, 'eagles': 0, 'birdies': 5, 'pars': 10, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2023-07-20,2023-07-23,3800000.0,11.0,2.0,11.0,300.0,Golf Channel,684000.0
704576a7-e3be-4958-984d-0c5784af55b7,3M Open,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 50, 'tied': True, 'money': 19578.0, 'points': 8.0, 'score': -7, 'strokes': 277, 'rounds': [{'score': -5, 'strokes': 66, 'thru': 18, 'eagles': 0, 'birdies': 7, 'pars': 9, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -1, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 15, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': 2, 'strokes': 73, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 13, 'bogeys': 2, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -3, 'strokes': 68, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 15, 'bogeys': 0, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2023-07-27,2023-07-30,7800000.0,-4.0,2.0,-4.0,500.0,"Golf Channel, CBS",1404000.0
ba485e45-67e1-42bd-832f-4178fba750cc,Wyndham Championship,stroke,USD,America/New_York,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 58, 'tied': True, 'money': 17176.0, 'points': 5.0, 'score': -2, 'strokes': 278, 'rounds': [{'score': -4, 'strokes': 66, 'thru': 18, 'eagles': 0, 'birdies': 6, 'pars': 10, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 2, 'strokes': 72, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 10, 'bogeys': 2, 'double_bogeys': 2, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -2, 'strokes': 68, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 10, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': 2, 'strokes': 72, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 13, 'bogeys': 2, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2023-08-03,2023-08-06,7600000.0,-2.0,2.0,-2.0,500.0,"Golf Channel, CBS",1368000.0
97540454-f4b7-41a6-9a0d-d3c5bcc09442,FedEx St. Jude Championship,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 49, 'tied': True, 'money': 50533.0, 'points': 34.0, 'score': -3, 'strokes': 277, 'rounds': [{'score': -3, 'strokes': 67, 'thru': 18, 'eagles': 1, 'birdies': 4, 'pars': 10, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -1, 'strokes': 69, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 13, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -1, 'strokes': 69, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 11, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': 2, 'strokes': 72, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 12, 'bogeys': 4, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2023-08-10,2023-08-13,20000000.0,,,,2000.0,"Golf Channel, CBS",3600000.0
2b346947-8fe4-4d74-a6a2-102c5ec7f54f,Irish Open,stroke,USD,Europe/Dublin,full,closed,stroke,"[{'id': 'af999c48-6103-40fc-a84b-062841252cc7', 'year': 2023, 'tour': {'id': 'e97bb87a-6347-40d0-8c8c-3d0f54a41043', 'alias': 'EURO', 'name': 'DP World Tour'}}]","{'position': 1, 'tied': False, 'money': 951047.0, 'points': 1000.0, 'score': -14, 'strokes': 274, 'rounds': [{'score': -4, 'strokes': 68, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 12, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -1, 'strokes': 71, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 12, 'bogeys': 1, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -2, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 12, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -7, 'strokes': 65, 'thru': 18, 'eagles': 0, 'birdies': 7, 'pars': 11, 'bogeys': 0, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2023-09-07,2023-09-10,6000000.0,-2.0,2.0,,,,
e78f92bc-e84b-4139-a10c-71cb414cdae6,BMW PGA Championship,stroke,USD,Europe/London,full,closed,stroke,"[{'id': 'af999c48-6103-40fc-a84b-062841252cc7', 'year': 2023, 'tour': {'id': 'e97bb87a-6347-40d0-8c8c-3d0f54a41043', 'alias': 'EURO', 'name': 'DP World Tour'}}]","{'position': 18, 'tied': True, 'money': 98821.0, 'points': 93.94, 'score': -10, 'strokes': 278, 'rounds': [{'score': -2, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 10, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -2, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 12, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -3, 'strokes': 69, 'thru': 18, 'eagles': 1, 'birdies': 3, 'pars': 12, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -3, 'strokes': 69, 'thru': 18, 'eagles': 0, 'birdies': 6, 'pars': 9, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2023-09-14,2023-09-17,9000000.0,-1.0,2.0,,,,
693585bf-7e97-4179-83d6-ee3c512d22cf,Shriners Children's Open,stroke,USD,America/Los_Angeles,full,closed,stroke,"[{'id': 'ece9907c-6fe3-4944-8cb9-bb1033270259', 'year': 2023, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 85, 'tied': True, 'score': 0, 'strokes': 142, 'status': 'CUT', 'rounds': [{'score': 1, 'strokes': 72, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 11, 'bogeys': 4, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -1, 'strokes': 70, 'thru': 18, 'eagles': 1, 'birdies': 6, 'pars': 5, 'bogeys': 5, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2023-10-12,2023-10-15,8400000.0,-3.0,2.0,-3.0,,,
